daily_price,date,commodity_id,commodity_name,avg_value,max_value,min_value,city_id,city_name
13933,2025-01-21,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13700,2025-01-22,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13700,2025-01-23,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-24,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-25,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13933,2025-01-26,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-27,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-28,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-29,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-30,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
13825,2025-01-31,3,Beras IR. III (IR 64),13773,13933,13700,3,Jakarta Selatan
15300,2025-01-01,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-02,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-03,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-04,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-05,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-06,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-07,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-08,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
12434,2025-01-09,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-10,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-11,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-12,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
12433,2025-01-13,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
12433,2025-01-14,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-15,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-16,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-17,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-18,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-19,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-20,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-21,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-22,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-23,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-24,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-25,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-26,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-27,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-28,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-29,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-30,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
18650,2025-01-31,4,Beras Muncul .I,17940,18650,12433,3,Jakarta Selatan
15500,2025-01-01,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
16000,2025-01-02,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15600,2025-01-03,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-04,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
16250,2025-01-05,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15800,2025-01-06,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
16000,2025-01-07,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-08,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-09,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-10,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-11,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-12,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-13,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-14,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-15,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-16,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-17,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-18,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-19,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15500,2025-01-20,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-21,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-22,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-23,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-24,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-25,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-26,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-27,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-28,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-29,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-30,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15750,2025-01-31,5,Beras IR 42/Pera,15763,16250,15500,3,Jakarta Selatan
15250,2025-01-01,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
15375,2025-01-02,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
15375,2025-01-03,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
15833,2025-01-04,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
15833,2025-01-05,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
15833,2025-01-06,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
15833,2025-01-07,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-08,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-09,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-10,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-11,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-12,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-13,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-14,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-15,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-16,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-17,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-18,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-19,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-20,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-21,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-22,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-23,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-24,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-25,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-26,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-27,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-28,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-29,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-30,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
16250,2025-01-31,6,Beras Setra I/Premium,16107,16250,15250,3,Jakarta Selatan
18900,2025-01-01,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
18583,2025-01-02,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
18583,2025-01-03,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
18125,2025-01-04,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19125,2025-01-05,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19500,2025-01-06,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19500,2025-01-07,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19875,2025-01-08,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-09,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-10,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-11,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-12,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-13,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-14,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19167,2025-01-15,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-16,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-17,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-18,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-19,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19125,2025-01-20,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
18875,2025-01-21,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-22,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19125,2025-01-23,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-24,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-25,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19167,2025-01-26,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19375,2025-01-27,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
20625,2025-01-28,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19875,2025-01-29,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19250,2025-01-30,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
19500,2025-01-31,7,Minyak Goreng (Kuning/Curah),19295,20625,18125,3,Jakarta Selatan
70000,2025-01-01,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
73286,2025-01-02,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
71857,2025-01-03,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
72500,2025-01-04,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
71000,2025-01-05,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
69167,2025-01-06,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
68333,2025-01-07,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
67600,2025-01-08,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
67600,2025-01-09,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
67000,2025-01-10,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
67000,2025-01-11,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
69000,2025-01-12,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
68000,2025-01-13,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
71000,2025-01-14,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
70000,2025-01-15,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
69000,2025-01-16,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
67000,2025-01-17,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
66600,2025-01-18,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
66600,2025-01-19,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
65600,2025-01-20,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
66000,2025-01-21,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
66000,2025-01-22,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
68000,2025-01-23,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
70400,2025-01-24,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
70000,2025-01-25,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
70000,2025-01-26,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
70000,2025-01-27,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
68000,2025-01-28,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
68000,2025-01-29,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
66400,2025-01-30,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
66400,2025-01-31,8,Cabe Merah Keriting,68624,73286,65600,3,Jakarta Selatan
65000,2025-01-01,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
67429,2025-01-02,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
69571,2025-01-03,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
70000,2025-01-04,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
71000,2025-01-05,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65833,2025-01-06,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
66667,2025-01-07,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65000,2025-01-08,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65000,2025-01-09,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64000,2025-01-10,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64000,2025-01-11,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
66000,2025-01-12,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
66000,2025-01-13,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
66000,2025-01-14,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
63750,2025-01-15,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
63000,2025-01-16,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
66000,2025-01-17,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
63600,2025-01-18,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
61600,2025-01-19,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
62600,2025-01-20,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64000,2025-01-21,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64000,2025-01-22,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64000,2025-01-23,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65000,2025-01-24,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65000,2025-01-25,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
63750,2025-01-26,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65000,2025-01-27,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
65000,2025-01-28,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64000,2025-01-29,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
64200,2025-01-30,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
63200,2025-01-31,9,Cabe Merah Besar (TW),65135,71000,61600,3,Jakarta Selatan
92000,2025-01-01,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
90000,2025-01-02,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
98571,2025-01-03,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
114000,2025-01-04,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
106000,2025-01-05,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
111667,2025-01-06,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
118333,2025-01-07,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
118000,2025-01-08,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
118000,2025-01-09,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
118000,2025-01-10,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
118000,2025-01-11,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
120000,2025-01-12,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
96400,2025-01-13,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
119000,2025-01-14,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
115000,2025-01-15,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
112000,2025-01-16,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
108000,2025-01-17,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
109000,2025-01-18,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
110000,2025-01-19,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
112000,2025-01-20,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
104000,2025-01-21,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
101000,2025-01-22,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
99000,2025-01-23,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
98000,2025-01-24,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
100000,2025-01-25,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
101250,2025-01-26,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
100000,2025-01-27,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
91000,2025-01-28,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
91000,2025-01-29,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
93000,2025-01-30,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
93000,2025-01-31,10,Cabe Rawit Merah,105652,120000,90000,3,Jakarta Selatan
69000,2025-01-01,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
72571,2025-01-02,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
74000,2025-01-03,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
71000,2025-01-04,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
75000,2025-01-05,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
75833,2025-01-06,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
78333,2025-01-07,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
76000,2025-01-08,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
76000,2025-01-09,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
76000,2025-01-10,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
76000,2025-01-11,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
74000,2025-01-12,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
76000,2025-01-13,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
83000,2025-01-14,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
88750,2025-01-15,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
87000,2025-01-16,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
83000,2025-01-17,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
84000,2025-01-18,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
83000,2025-01-19,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
82000,2025-01-20,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
83000,2025-01-21,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
82000,2025-01-22,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
80000,2025-01-23,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
81000,2025-01-24,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
81000,2025-01-25,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
81250,2025-01-26,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
82000,2025-01-27,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
82000,2025-01-28,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
82000,2025-01-29,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
77000,2025-01-30,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
81000,2025-01-31,11,Cabe Rawit Hijau,79121,88750,69000,3,Jakarta Selatan
42000,2025-01-01,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
45000,2025-01-02,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
45714,2025-01-03,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
45000,2025-01-04,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
45000,2025-01-05,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
44167,2025-01-06,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
44167,2025-01-07,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
44000,2025-01-08,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
44000,2025-01-09,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
43000,2025-01-10,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
43000,2025-01-11,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
43000,2025-01-12,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
44000,2025-01-13,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
44000,2025-01-14,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
43750,2025-01-15,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
43000,2025-01-16,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
40000,2025-01-17,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
41000,2025-01-18,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-19,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-20,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-21,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-22,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
41000,2025-01-23,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-24,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-25,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42500,2025-01-26,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
42000,2025-01-27,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
40000,2025-01-28,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
40000,2025-01-29,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
40000,2025-01-30,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
40000,2025-01-31,12,Bawang Merah,42623,45714,40000,3,Jakarta Selatan
45000,2025-01-01,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47429,2025-01-02,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47429,2025-01-03,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-04,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-05,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
46667,2025-01-06,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
46667,2025-01-07,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47500,2025-01-08,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-09,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-10,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-11,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-12,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-13,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-14,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
46250,2025-01-15,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-16,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
46000,2025-01-17,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-18,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
47000,2025-01-19,13,Bawang Putih,46587,47500,45000,3,Jakarta Selatan
